RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-60414,2021-03-21,2020-11-08,133.0,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,USA,1250,1,99.31,2,1458,2380.64,168.85,4.9
RES-60415,2021-03-21,2021-03-16,5.0,4,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,GERMANY,1250,1,99.31,1,1458,1607.72,221.93,4.8
RES-60416,2021-03-21,2021-02-11,38.0,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,GERMANY,1250,1,99.31,2,1458,2477.28,219.66,5.0
RES-60417,2021-03-21,2021-03-10,11.0,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,USA,1250,1,99.31,1,1458,1515.68,198.92,5.0
RES-60418,2021-03-21,2020-12-07,104.0,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,All Inclusive + EXC,UK,1250,1,99.31,1,1458,1539.68,204.92,4.7
RES-60419,2021-03-21,2020-12-24,87.0,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,UK,1250,1,99.31,1,1458,1554.96,208.74,5.0
RES-60420,2021-03-21,2020-12-21,90.0,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,GERMANY,1250,1,99.31,1,1458,1553.08,208.27,4.6
RES-60421,2021-03-21,2020-11-10,131.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board,USA,2612,2,85.32,4,1688,6552.56,144.02,4.2
RES-60422,2021-03-21,2020-11-29,112.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,CANADA,2612,1,85.32,1,1688,2191.49,133.07,4.3
RES-60423,2021-03-21,2020-12-26,85.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,Full Board + EXC,SPAIN,2612,1,85.32,2,1688,3145.24,134.66,3.9
RES-60424,2021-03-21,2020-10-25,147.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,SPAIN,2612,1,85.32,2,1688,3293.64,145.26,4.4
RES-60425,2021-03-21,2021-01-01,79.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board + EXC,SPAIN,2612,1,85.32,2,1688,3116.4,132.6,4.4
RES-60426,2021-03-21,2021-01-13,67.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,GERMANY,2612,1,85.32,2,1688,3331.44,168.85,4.3
RES-60427,2021-03-21,2020-12-24,87.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,UK,2612,1,85.32,2,1688,3147.34,134.81,4.4
RES-60428,2021-03-21,2020-11-23,118.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive + EXC,SPAIN,2612,1,85.32,1,1688,2193.66,133.38,4.5
RES-60429,2021-03-21,2021-01-16,64.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive,SPAIN,2612,1,85.32,1,1688,2143.75,126.25,4.2
RES-60430,2021-03-21,2021-01-05,75.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,SPAIN,2612,2,85.32,2,1688,4376.68,132.62,4.0
RES-60431,2021-03-21,2021-01-15,65.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,USA,2612,1,85.32,2,1688,3240.72,141.48,4.2
RES-60432,2021-03-21,2021-03-16,5.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,USA,2612,1,85.32,2,1688,3019.24,125.66,4.2
RES-60433,2021-03-21,2020-12-21,90.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,Full Board,UK,2612,1,85.32,1,1688,2205.07,135.01,4.3
RES-60434,2021-03-21,2020-10-28,144.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive,USA,2612,1,85.32,1,1688,2345.42,155.06,4.2
RES-60435,2021-03-21,2021-01-11,69.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,SPAIN,2612,1,85.32,2,1688,3317.02,146.93,4.2
RES-60436,2021-03-21,2020-12-23,88.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board + EXC,FRANCE,1646,1,81.01,1,1416,2883.12,180.39,4.8
RES-60437,2021-03-21,2021-03-05,16.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive + EXC,USA,1646,1,81.01,2,1416,4379.36,183.71,4.8
RES-60438,2021-03-21,2021-01-26,54.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,GERMANY,1646,1,81.01,1,1416,2759.44,164.93,4.7
RES-60439,2021-03-21,2020-12-01,110.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,GERMANY,1646,1,81.01,3,1416,5896.08,185.67,4.7
RES-60440,2021-03-21,2020-11-24,117.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Direct,All Inclusive + EXC,FRANCE,1646,1,81.01,1,1416,2768.48,166.06,4.9
RES-60441,2021-03-21,2020-12-08,103.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,USA,1646,1,81.01,1,1416,2801.76,170.22,4.7
RES-60442,2021-03-21,2021-01-23,57.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,UNKNOWN,1646,1,81.01,1,1416,2850.16,176.27,4.8
RES-60443,2021-03-21,2020-12-06,105.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,All Inclusive,USA,1646,1,81.01,2,1416,4474.24,168.85,4.8
RES-60444,2021-03-21,2020-11-22,119.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive + EXC,USA,1646,1,81.01,2,1416,4237.92,174.87,4.8
RES-60445,2021-03-21,2020-11-19,122.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,USA,1646,1,81.01,1,1416,3008.8,196.1,4.8
RES-60446,2021-03-21,2020-11-29,112.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive + EXC,GERMANY,1646,1,81.01,1,1416,2826.48,173.31,4.8
RES-60447,2021-03-21,2021-01-19,61.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,All Inclusive + EXC,SPAIN,1646,1,81.01,1,1416,2818.8,172.35,4.5
RES-60448,2021-03-21,2020-12-03,108.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive + EXC,USA,1646,1,81.01,1,1416,2742.56,162.82,4.7
RES-60449,2021-03-21,2021-01-17,63.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,UK,1646,2,81.01,2,1416,5850.88,185.68,4.6
RES-60450,2021-03-21,2020-11-23,118.0,8,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,SPAIN,1646,1,81.01,2,1416,4107.36,166.71,4.7
RES-60451,2021-03-21,2021-01-28,52.0,14,Queen Mary 2,Cunard Line,Transatlántico,Suite,Web,All Inclusive,UK,1347,1,97.34,2,1253,9270.24,241.08,4.9
RES-60452,2021-03-21,2020-11-10,131.0,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,USA,1347,1,97.34,2,1253,8645.56,218.77,5.0
RES-60453,2021-03-21,2021-02-14,35.0,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,Full Board + EXC,USA,1347,1,97.34,1,1253,5730.34,229.31,4.9
RES-60454,2021-03-21,2021-02-13,36.0,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,Full Board,UK,1347,1,97.34,2,1253,9030.56,232.52,4.6
RES-60455,2021-03-21,2020-12-25,86.0,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive + EXC,UK,1347,2,97.34,6,1253,16158.268000000002,219.4,4.8
RES-60456,2021-03-21,2020-12-08,103.0,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,SPAIN,1347,1,97.34,1,1253,5468.96,210.64,4.7
RES-60457,2021-03-21,2020-12-26,85.0,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,All Inclusive,FRANCE,1347,1,97.34,2,1253,8589.28,216.76,4.7
RES-60458,2021-03-21,2020-11-27,114.0,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,All Inclusive + EXC,USA,1347,1,97.34,1,1253,5747.42,230.53,5.0
RES-60459,2021-03-21,2020-12-15,96.0,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive + EXC,CANADA,1347,1,97.34,2,1253,8494.92,213.39,4.8
RES-60460,2021-03-21,2021-01-10,70.0,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,All Inclusive,UK,1347,1,97.34,1,1253,5792.78,233.77,4.7
RES-60461,2021-03-21,2020-11-13,128.0,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive + EXC,USA,1347,1,97.34,2,1253,8905.12,228.04,4.9
RES-60462,2021-03-21,2020-12-03,108.0,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,All Inclusive,GERMANY,1347,1,97.34,2,1253,8642.76,218.67,4.9
RES-60463,2021-03-21,2021-01-27,53.0,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,All Inclusive,USA,1347,1,97.34,1,1253,5425.7,207.55,4.7
RES-60464,2021-03-21,2021-01-20,60.0,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,Full Board,ITALY,1347,2,97.34,2,1253,11095.84,216.28,4.7
RES-60465,2021-03-21,2020-12-18,93.0,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive + EXC,GERMANY,1347,1,97.34,2,1253,8931.16,228.97,5.0
RES-60466,2021-03-21,2020-10-23,149.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,USA,2732,1,96.49,2,1500,2635.68,129.64,4.4
RES-60467,2021-03-21,2021-01-15,65.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,Full Board + EXC,GERMANY,2732,1,96.49,1,1500,1874.52,132.42,4.3
RES-60468,2021-03-21,2020-11-23,118.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,USA,2732,1,96.49,1,1500,1835.1,125.85,4.3
RES-60469,2021-03-21,2020-12-17,94.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,Full Board,SPAIN,2732,1,96.49,1,1500,1886.46,134.41,4.2
RES-60470,2021-03-21,2020-12-10,101.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,UK,2732,1,96.49,2,1500,2635.92,129.66,4.4
RES-60471,2021-03-21,2020-11-09,132.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,GERMANY,2732,1,96.49,1,1500,1784.76,117.46,4.3
RES-60472,2021-03-21,2020-12-07,104.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,SPAIN,2732,1,96.49,1,1500,1875.6,168.85,4.1
RES-60473,2021-03-21,2020-12-11,100.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,USA,2732,1,96.49,1,1500,1807.68,121.28,4.4
RES-60474,2021-03-21,2021-01-31,49.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,USA,2732,2,96.49,2,1500,16158.268000000002,127.1,4.3
RES-60475,2021-03-21,2021-02-18,31.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,GERMANY,2732,1,96.49,1,1500,1827.96,124.66,4.3
RES-60476,2021-03-21,2021-03-03,18.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive + EXC,USA,2732,1,96.49,2,1500,2523.36,120.28,4.3
RES-60477,2021-03-21,2021-01-06,74.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive + EXC,UK,2732,1,96.49,1,1500,1864.86,130.81,4.5
RES-60478,2021-03-21,2021-01-30,50.0,6,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,Full Board,USA,2732,1,96.49,2,1500,2701.68,135.14,4.2
RES-60479,2021-03-21,2020-12-05,106.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,UK,2732,1,96.49,2,1500,2623.08,128.59,4.3
RES-60480,2021-03-21,2021-02-19,30.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,Full Board + EXC,UK,2732,1,96.49,2,1500,2572.8,124.4,4.3
RES-60481,2021-03-26,2021-03-10,16.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,USA,2626,1,92.84,1,2138,2471.21,173.03,4.6
RES-60482,2021-03-26,2020-10-30,147.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive,USA,2626,2,92.84,4,2138,7430.08,175.36,4.4
RES-60483,2021-03-26,2020-12-24,92.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,Full Board,USA,2626,1,92.84,2,2138,3573.92,165.28,4.5
RES-60484,2021-03-26,2020-12-21,95.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,SPAIN,2626,1,92.84,1,2138,2411.15,164.45,4.2
RES-60485,2021-03-26,2021-01-01,84.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,Full Board,USA,2626,1,92.84,1,2138,2383.22,160.46,4.6
RES-60486,2021-03-26,2021-01-29,56.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,USA,2626,1,92.84,2,2138,3473.96,158.14,4.4
RES-60487,2021-03-26,2021-01-22,63.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,USA,2626,1,92.84,2,2138,3559.78,164.27,4.7
RES-60488,2021-03-26,2021-01-05,80.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,All Inclusive,GERMANY,2626,1,92.84,1,2138,2337.09,153.87,4.7
RES-60489,2021-03-26,2020-11-20,126.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,SPAIN,2626,1,92.84,1,2138,2342.83,154.69,4.5
RES-60490,2021-03-26,2021-02-27,27.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,Full Board + EXC,UK,2626,2,92.84,4,2138,7429.52,175.34,4.6
RES-60491,2021-03-26,2020-12-11,105.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,USA,2626,1,92.84,1,2138,2307.41,149.63,4.7
RES-60492,2021-03-26,2021-01-05,80.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Web,Full Board + EXC,SPAIN,2626,1,92.84,2,2138,3394.58,152.47,4.6
RES-60493,2021-03-26,2020-12-11,105.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,All Inclusive + EXC,USA,2626,1,92.84,2,2138,3503.5,160.25,4.6
RES-60494,2021-03-26,2020-10-19,158.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,All Inclusive + EXC,GERMANY,2626,1,92.84,2,2138,3733.1,176.65,4.4
RES-60495,2021-03-26,2020-12-03,113.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,Web,All Inclusive,USA,2626,1,92.84,2,2138,3692.5,173.75,4.4
RES-60496,2021-03-26,2021-01-16,69.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,USA,2805,1,90.09,1,2350,1825.95,185.19,4.9
RES-60497,2021-03-26,2020-12-20,96.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,MEXICO,2805,1,90.09,1,2350,1820.45,184.09,4.8
RES-60498,2021-03-26,2021-02-09,45.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,Full Board + EXC,GERMANY,2805,1,90.09,1,2350,1820.45,184.09,4.8
RES-60499,2021-03-26,2020-12-01,115.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,UK,2805,1,90.09,2,2350,2883.3,198.33,4.9
RES-60500,2021-03-26,2020-12-15,101.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,Full Board,ITALY,2805,1,90.09,1,2350,1811.25,182.25,5.0
RES-60501,2021-03-26,2020-12-29,87.0,5,Icon of the Seas,Royal Caribbean,Caribe,Suite,Web,Full Board,SPAIN,2805,1,90.09,1,2350,1834.1,186.82,4.7
RES-60502,2021-03-26,2021-02-23,31.0,5,Icon of the Seas,Royal Caribbean,Caribe,Suite,B2B,All Inclusive,GERMANY,2805,1,90.09,2,2350,2740.3,184.03,4.9
RES-60503,2021-03-26,2021-02-27,27.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive + EXC,UK,2805,2,90.09,2,2350,3576.1,177.61,4.6
RES-60504,2021-03-26,2021-02-01,53.0,5,Icon of the Seas,Royal Caribbean,Caribe,Suite,Web,Full Board,GERMANY,2805,1,90.09,2,2350,2807.0,190.7,4.7
RES-60505,2021-03-26,2021-01-09,76.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,Full Board,USA,2805,2,90.09,2,2350,3671.5,187.15,4.6
RES-60506,2021-03-26,2020-12-13,103.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive,SPAIN,2805,1,90.09,1,2350,1881.3,196.26,4.9
RES-60507,2021-03-26,2020-11-12,134.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,USA,2805,1,90.09,2,2350,2699.4,179.94,4.9
RES-60508,2021-03-26,2020-12-24,92.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,Full Board + EXC,USA,2805,1,90.09,1,2350,1866.65,193.33,5.0
RES-60509,2021-03-26,2021-02-02,52.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive + EXC,SPAIN,2805,1,90.09,1,2350,1850.3,190.06,4.7
RES-60510,2021-03-26,2020-12-08,108.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive,UK,2805,1,90.09,2,2350,2750.1,185.01,4.7
RES-60511,2021-03-26,2021-03-11,15.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,SPAIN,1643,1,85.13,1,1388,2495.6,131.95,4.6
RES-60512,2021-03-26,2020-12-29,87.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board,CANADA,1643,2,85.13,2,1388,5113.92,139.62,4.3
RES-60513,2021-03-26,2021-01-12,73.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board,SPAIN,1643,2,85.13,4,1388,7695.68,150.49,4.5
RES-60514,2021-03-26,2020-12-31,85.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive + EXC,SPAIN,1643,1,85.13,2,1388,3675.36,139.71,4.4
RES-60515,2021-03-26,2020-12-18,98.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board + EXC,UK,1643,1,85.13,2,1388,3572.48,133.28,4.7
RES-60516,2021-03-26,2021-01-23,62.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive,USA,1643,1,85.13,2,1388,3825.28,149.08,4.4
RES-60517,2021-03-26,2021-02-07,47.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,SPAIN,1643,1,85.13,2,1388,3654.4,138.4,4.6
RES-60518,2021-03-26,2020-12-12,104.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,USA,1643,1,85.13,2,1388,3844.0,150.25,4.6
RES-60519,2021-03-26,2020-12-27,89.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board + EXC,GERMANY,1643,1,85.13,2,1388,3766.4,145.4,4.2
RES-60520,2021-03-26,2020-11-30,116.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,SPAIN,1643,1,85.13,1,1388,2609.36,146.17,4.4
RES-60521,2021-03-26,2020-10-31,146.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board,GERMANY,1643,1,85.13,2,1388,3838.88,149.93,4.7
RES-60522,2021-03-26,2021-03-21,5.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board + EXC,MEXICO,1643,1,85.13,2,1388,3819.36,148.71,4.4
RES-60523,2021-03-26,2020-11-07,139.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Web,Full Board + EXC,GERMANY,1643,1,85.13,2,1388,3580.64,133.79,4.5
RES-60524,2021-03-26,2021-01-19,66.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive + EXC,UK,1643,1,85.13,2,1388,3818.88,148.68,4.4
RES-60525,2021-03-26,2021-01-06,79.0,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive,MEXICO,1643,1,85.13,2,1388,3580.32,133.77,4.4
RES-60526,2021-03-26,2021-02-08,46.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board + EXC,UK,1250,1,93.67,1,1458,1165.08,208.36,4.6
RES-60527,2021-03-26,2021-01-04,81.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive + EXC,USA,1250,1,93.67,1,1458,1097.49,185.83,4.8
RES-60528,2021-03-26,2020-11-22,124.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive + EXC,CANADA,1250,1,93.67,1,1458,1137.21,199.07,4.7
RES-60529,2021-03-26,2020-12-21,95.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,USA,1250,1,93.67,1,1458,1142.25,200.75,4.9
RES-60530,2021-03-26,2021-02-26,28.0,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Direct,Full Board + EXC,SPAIN,1250,1,93.67,1,1458,1145.31,201.77,5.0
RES-60531,2021-03-26,2021-01-06,79.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive + EXC,GERMANY,1250,1,93.67,2,1458,1829.58,214.93,4.7
RES-60532,2021-03-26,2020-10-24,153.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,Full Board,USA,1250,1,93.67,2,1458,1798.62,209.77,4.8
RES-60533,2021-03-26,2021-02-05,49.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,SPAIN,1250,1,93.67,2,1458,1842.84,217.14,4.8
RES-60534,2021-03-26,2021-01-12,73.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board,UNKNOWN,1250,2,93.67,2,1458,2297.76,202.96,4.9
RES-60535,2021-03-26,2020-11-20,126.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,Full Board + EXC,UK,1250,1,93.67,1,1458,1205.13,221.71,5.0
RES-60536,2021-03-26,2021-01-16,69.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,Full Board,USA,1250,1,93.67,2,1458,1793.7,208.95,4.9
RES-60537,2021-03-26,2020-12-30,86.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive,MEXICO,1250,1,93.67,1,1458,1119.06,193.02,4.9
RES-60538,2021-03-26,2021-01-10,75.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,USA,1250,1,93.67,1,1458,1174.47,211.49,5.0
RES-60539,2021-03-26,2020-12-13,103.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board,USA,1250,1,93.67,2,1458,1753.86,202.31,4.6
RES-60540,2021-03-26,2020-12-10,106.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,UK,1250,1,93.67,1,1458,1102.11,187.37,4.9
RES-60541,2021-03-26,2021-01-06,79.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,USA,2612,1,91.24,1,1688,2209.9,135.7,4.2
RES-60542,2021-03-26,2021-02-25,29.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,UK,2612,1,91.24,1,1688,2256.45,168.85,4.1
RES-60543,2021-03-26,2020-11-28,118.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,MEXICO,2612,1,91.24,1,1688,2255.12,142.16,4.2
RES-60544,2021-03-26,2021-01-01,84.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,All Inclusive,FRANCE,2612,1,91.24,2,1688,3301.06,145.79,4.2
RES-60545,2021-03-26,2021-01-12,73.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,Full Board,SPAIN,2612,1,91.24,1,1688,2221.24,137.32,4.1
RES-60546,2021-03-26,2021-01-16,69.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,Full Board,UK,2612,1,91.24,2,1688,3024.28,126.02,4.2
RES-60547,2021-03-26,2020-11-24,122.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Direct,All Inclusive,FRANCE,2612,1,91.24,2,1688,3114.72,132.48,4.2
RES-60548,2021-03-26,2021-01-13,72.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,B2B,All Inclusive + EXC,USA,2612,1,91.24,1,1688,2159.78,128.54,4.3
RES-60549,2021-03-26,2021-01-23,62.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,Full Board,USA,2612,1,91.24,1,1688,2236.36,139.48,4.1
RES-60550,2021-03-26,2021-01-08,77.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,MEXICO,2612,1,91.24,1,1688,2356.41,156.63,4.4
RES-60551,2021-03-26,2020-12-30,86.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,SPAIN,2612,2,91.24,4,1688,6793.36,152.62,4.5
RES-60552,2021-03-26,2021-02-01,53.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,Full Board,SPAIN,2612,2,91.24,4,1688,6768.16,151.72,4.2
RES-60553,2021-03-26,2021-01-18,67.0,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive + EXC,FRANCE,2612,1,91.24,1,1688,2230.83,138.69,3.9
